,datetime,power_usage,hour,day_of_week,hours_from_start,categorical_id,days_from_start,id
40283,2019-08-08 12:00:00,1549.3311,12,3,40283,0,1678,0
40284,2019-08-08 13:00:00,1584.9613,13,3,40284,0,1678,0
40285,2019-08-08 14:00:00,1614.8907,14,3,40285,0,1678,0
40286,2019-08-08 15:00:00,1561.1725,15,3,40286,0,1678,0
40287,2019-08-08 16:00:00,1439.2496,16,3,40287,0,1678,0
40288,2019-08-08 17:00:00,1330.5138,17,3,40288,0,1678,0
40289,2019-08-08 18:00:00,1317.0643,18,3,40289,0,1678,0
40290,2019-08-08 19:00:00,1371.331,19,3,40290,0,1678,0
40291,2019-08-08 20:00:00,1358.9255,20,3,40291,0,1678,0
40292,2019-08-08 21:00:00,1321.4487,21,3,40292,0,1678,0
40293,2019-08-08 22:00:00,1262.6435,22,3,40293,0,1678,0
40294,2019-08-08 23:00:00,1202.6632,23,3,40294,0,1678,0
40295,2019-08-09 00:00:00,1140.4412,0,4,40295,0,1679,0
40296,2019-08-09 01:00:00,1095.722,1,4,40296,0,1679,0
40297,2019-08-09 02:00:00,1055.2946000000004,2,4,40297,0,1679,0
40298,2019-08-09 03:00:00,1028.5734,3,4,40298,0,1679,0
40299,2019-08-09 04:00:00,1024.427,4,4,40299,0,1679,0
40300,2019-08-09 05:00:00,1036.7315999999996,5,4,40300,0,1679,0
40301,2019-08-09 06:00:00,1033.9037,6,4,40301,0,1679,0
40302,2019-08-09 07:00:00,1173.5241,7,4,40302,0,1679,0
40303,2019-08-09 08:00:00,1365.2695,8,4,40303,0,1679,0
40304,2019-08-09 09:00:00,1450.5932,9,4,40304,0,1679,0
40305,2019-08-09 10:00:00,1526.6536,10,4,40305,0,1679,0
40306,2019-08-09 11:00:00,1571.6926,11,4,40306,0,1679,0
40307,2019-08-09 12:00:00,1576.3933,12,4,40307,0,1679,0
40308,2019-08-09 13:00:00,1582.5935,13,4,40308,0,1679,0
40309,2019-08-09 14:00:00,1604.5695999999996,14,4,40309,0,1679,0
40310,2019-08-09 15:00:00,1541.7193,15,4,40310,0,1679,0
40311,2019-08-09 16:00:00,1430.7101,16,4,40311,0,1679,0
40312,2019-08-09 17:00:00,1346.5743,17,4,40312,0,1679,0
40313,2019-08-09 18:00:00,1356.9525,18,4,40313,0,1679,0
40314,2019-08-09 19:00:00,1397.1912,19,4,40314,0,1679,0
40315,2019-08-09 20:00:00,1374.526,20,4,40315,0,1679,0
40316,2019-08-09 21:00:00,1345.8431,21,4,40316,0,1679,0
40317,2019-08-09 22:00:00,1296.4349000000002,22,4,40317,0,1679,0
40318,2019-08-09 23:00:00,1245.2524,23,4,40318,0,1679,0
40319,2019-08-10 00:00:00,1168.1423000000002,0,5,40319,0,1680,0
40320,2019-08-10 01:00:00,1138.4788,1,5,40320,0,1680,0
40321,2019-08-10 02:00:00,1108.4032,2,5,40321,0,1680,0
40322,2019-08-10 03:00:00,1071.6089,3,5,40322,0,1680,0
40323,2019-08-10 04:00:00,1063.2164,4,5,40323,0,1680,0
40324,2019-08-10 05:00:00,1036.8563,5,5,40324,0,1680,0
40325,2019-08-10 06:00:00,1016.4906,6,5,40325,0,1680,0
40326,2019-08-10 07:00:00,1095.5557,7,5,40326,0,1680,0
40327,2019-08-10 08:00:00,1234.7673,8,5,40327,0,1680,0
40328,2019-08-10 09:00:00,1340.7507,9,5,40328,0,1680,0
40329,2019-08-10 10:00:00,1413.6126,10,5,40329,0,1680,0
40330,2019-08-10 11:00:00,1447.3937,11,5,40330,0,1680,0
40331,2019-08-10 12:00:00,1421.3831,12,5,40331,0,1680,0
40332,2019-08-10 13:00:00,1411.1497000000004,13,5,40332,0,1680,0
40333,2019-08-10 14:00:00,1403.8993,14,5,40333,0,1680,0
40334,2019-08-10 15:00:00,1338.8924,15,5,40334,0,1680,0
40335,2019-08-10 16:00:00,1303.3519,16,5,40335,0,1680,0
40336,2019-08-10 17:00:00,1273.3458999999998,17,5,40336,0,1680,0
40337,2019-08-10 18:00:00,1301.7063,18,5,40337,0,1680,0
40338,2019-08-10 19:00:00,1355.1221,19,5,40338,0,1680,0
40339,2019-08-10 20:00:00,1333.0777,20,5,40339,0,1680,0
40340,2019-08-10 21:00:00,1294.1698,21,5,40340,0,1680,0
40341,2019-08-10 22:00:00,1249.2815,22,5,40341,0,1680,0
40342,2019-08-10 23:00:00,1208.6808,23,5,40342,0,1680,0
40343,2019-08-11 00:00:00,1160.1008,0,6,40343,0,1681,0
40344,2019-08-11 01:00:00,1107.7083,1,6,40344,0,1681,0
40345,2019-08-11 02:00:00,1075.0878,2,6,40345,0,1681,0
40346,2019-08-11 03:00:00,1050.4284,3,6,40346,0,1681,0
40347,2019-08-11 04:00:00,1095.9911000000004,4,6,40347,0,1681,0
40348,2019-08-11 05:00:00,1097.3004999999996,5,6,40348,0,1681,0
40349,2019-08-11 06:00:00,1056.9734999999996,6,6,40349,0,1681,0
40350,2019-08-11 07:00:00,1077.5068,7,6,40350,0,1681,0
40351,2019-08-11 08:00:00,1116.1983,8,6,40351,0,1681,0
40352,2019-08-11 09:00:00,1144.0125,9,6,40352,0,1681,0
40353,2019-08-11 10:00:00,1191.8210000000001,10,6,40353,0,1681,0
40354,2019-08-11 11:00:00,1246.9555,11,6,40354,0,1681,0
40355,2019-08-11 12:00:00,1266.2032000000004,12,6,40355,0,1681,0
40356,2019-08-11 13:00:00,1249.3943,13,6,40356,0,1681,0
40357,2019-08-11 14:00:00,1188.4188,14,6,40357,0,1681,0
40358,2019-08-11 15:00:00,1159.7172,15,6,40358,0,1681,0
40359,2019-08-11 16:00:00,1131.5478,16,6,40359,0,1681,0
40360,2019-08-11 17:00:00,1119.5488,17,6,40360,0,1681,0
40361,2019-08-11 18:00:00,1159.5234,18,6,40361,0,1681,0
40362,2019-08-11 19:00:00,1230.8882,19,6,40362,0,1681,0
40363,2019-08-11 20:00:00,1235.4045,20,6,40363,0,1681,0
40364,2019-08-11 21:00:00,1230.3713,21,6,40364,0,1681,0
40365,2019-08-11 22:00:00,1196.838,22,6,40365,0,1681,0
40366,2019-08-11 23:00:00,1130.4601,23,6,40366,0,1681,0
40367,2019-08-12 00:00:00,1077.8375,0,0,40367,0,1682,0
40368,2019-08-12 01:00:00,1033.3614,1,0,40368,0,1682,0
40369,2019-08-12 02:00:00,1011.5333,2,0,40369,0,1682,0
40370,2019-08-12 03:00:00,997.6056,3,0,40370,0,1682,0
40371,2019-08-12 04:00:00,993.4268,4,0,40371,0,1682,0
40372,2019-08-12 05:00:00,1022.4864,5,0,40372,0,1682,0
40373,2019-08-12 06:00:00,1033.3378,6,0,40373,0,1682,0
40374,2019-08-12 07:00:00,1151.9793,7,0,40374,0,1682,0
40375,2019-08-12 08:00:00,1360.3673,8,0,40375,0,1682,0
40376,2019-08-12 09:00:00,1449.2160000000001,9,0,40376,0,1682,0
40377,2019-08-12 10:00:00,1551.4953,10,0,40377,0,1682,0
40378,2019-08-12 11:00:00,1605.1913000000004,11,0,40378,0,1682,0
40379,2019-08-12 12:00:00,1574.7175,12,0,40379,0,1682,0
40380,2019-08-12 13:00:00,1481.9167,13,0,40380,0,1682,0
40381,2019-08-12 14:00:00,1428.1336,14,0,40381,0,1682,0
40382,2019-08-12 15:00:00,1398.1274999999996,15,0,40382,0,1682,0
40383,2019-08-12 16:00:00,1309.9941,16,0,40383,0,1682,0
40384,2019-08-12 17:00:00,1221.9393,17,0,40384,0,1682,0
40385,2019-08-12 18:00:00,1233.4643,18,0,40385,0,1682,0
40386,2019-08-12 19:00:00,1282.6147,19,0,40386,0,1682,0
40387,2019-08-12 20:00:00,1256.7774,20,0,40387,0,1682,0
40388,2019-08-12 21:00:00,1236.4322,21,0,40388,0,1682,0
40389,2019-08-12 22:00:00,1190.6898,22,0,40389,0,1682,0
40390,2019-08-12 23:00:00,1124.6657,23,0,40390,0,1682,0
40391,2019-08-13 00:00:00,1068.0338,0,1,40391,0,1683,0
40392,2019-08-13 01:00:00,1022.0877,1,1,40392,0,1683,0
40393,2019-08-13 02:00:00,1006.2085,2,1,40393,0,1683,0
40394,2019-08-13 03:00:00,986.5227,3,1,40394,0,1683,0
40395,2019-08-13 04:00:00,1001.0803,4,1,40395,0,1683,0
40396,2019-08-13 05:00:00,1027.6013,5,1,40396,0,1683,0
40397,2019-08-13 06:00:00,1035.1697,6,1,40397,0,1683,0
40398,2019-08-13 07:00:00,1180.4471,7,1,40398,0,1683,0
40399,2019-08-13 08:00:00,1358.0263,8,1,40399,0,1683,0
40400,2019-08-13 09:00:00,1453.2501,9,1,40400,0,1683,0
40401,2019-08-13 10:00:00,1513.1788,10,1,40401,0,1683,0
40402,2019-08-13 11:00:00,1545.9571,11,1,40402,0,1683,0
40403,2019-08-13 12:00:00,1551.6382,12,1,40403,0,1683,0
40404,2019-08-13 13:00:00,1587.5344,13,1,40404,0,1683,0
40405,2019-08-13 14:00:00,1577.1465,14,1,40405,0,1683,0
40406,2019-08-13 15:00:00,1520.3709,15,1,40406,0,1683,0
40407,2019-08-13 16:00:00,1439.8834,16,1,40407,0,1683,0
40408,2019-08-13 17:00:00,1329.973,17,1,40408,0,1683,0
40409,2019-08-13 18:00:00,1352.3349,18,1,40409,0,1683,0
40410,2019-08-13 19:00:00,1394.6536999999996,19,1,40410,0,1683,0
40411,2019-08-13 20:00:00,1365.6285,20,1,40411,0,1683,0
40412,2019-08-13 21:00:00,1335.2473,21,1,40412,0,1683,0
40413,2019-08-13 22:00:00,1286.1137,22,1,40413,0,1683,0
40414,2019-08-13 23:00:00,1215.1601,23,1,40414,0,1683,0
40415,2019-08-14 00:00:00,1144.1147,0,2,40415,0,1684,0
40416,2019-08-14 01:00:00,1086.3486,1,2,40416,0,1684,0
40417,2019-08-14 02:00:00,1053.4586,2,2,40417,0,1684,0
40418,2019-08-14 03:00:00,1035.5465,3,2,40418,0,1684,0
40419,2019-08-14 04:00:00,1032.7302,4,2,40419,0,1684,0
40420,2019-08-14 05:00:00,1055.8694,5,2,40420,0,1684,0
40421,2019-08-14 06:00:00,1069.7889,6,2,40421,0,1684,0
40422,2019-08-14 07:00:00,1177.016,7,2,40422,0,1684,0
40423,2019-08-14 08:00:00,1320.2342,8,2,40423,0,1684,0
40424,2019-08-14 09:00:00,1404.521,9,2,40424,0,1684,0
40425,2019-08-14 10:00:00,1397.7499,10,2,40425,0,1684,0
40426,2019-08-14 11:00:00,1389.9389999999999,11,2,40426,0,1684,0
40427,2019-08-14 12:00:00,1368.8410000000001,12,2,40427,0,1684,0
40428,2019-08-14 13:00:00,1367.5244,13,2,40428,0,1684,0
40429,2019-08-14 14:00:00,1385.9198,14,2,40429,0,1684,0
40430,2019-08-14 15:00:00,1363.8039999999999,15,2,40430,0,1684,0
40431,2019-08-14 16:00:00,1324.98,16,2,40431,0,1684,0
40432,2019-08-14 17:00:00,1222.6406,17,2,40432,0,1684,0
40433,2019-08-14 18:00:00,1238.9509,18,2,40433,0,1684,0
40434,2019-08-14 19:00:00,1279.7214,19,2,40434,0,1684,0
40435,2019-08-14 20:00:00,1251.7622,20,2,40435,0,1684,0
40436,2019-08-14 21:00:00,1225.6874,21,2,40436,0,1684,0
40437,2019-08-14 22:00:00,1176.0485,22,2,40437,0,1684,0
40438,2019-08-14 23:00:00,1127.6554,23,2,40438,0,1684,0
40439,2019-08-15 00:00:00,1081.2451,0,3,40439,0,1685,0
40440,2019-08-15 01:00:00,1050.4748,1,3,40440,0,1685,0
40441,2019-08-15 02:00:00,1021.3654,2,3,40441,0,1685,0
40442,2019-08-15 03:00:00,1006.545,3,3,40442,0,1685,0
40443,2019-08-15 04:00:00,999.4884,4,3,40443,0,1685,0
40444,2019-08-15 05:00:00,1028.7505,5,3,40444,0,1685,0
40445,2019-08-15 06:00:00,1048.5501000000004,6,3,40445,0,1685,0
40446,2019-08-15 07:00:00,1142.2394000000004,7,3,40446,0,1685,0
40447,2019-08-15 08:00:00,1259.4531000000004,8,3,40447,0,1685,0
40448,2019-08-15 09:00:00,1302.9460000000001,9,3,40448,0,1685,0
40449,2019-08-15 10:00:00,1347.5845,10,3,40449,0,1685,0
40450,2019-08-15 11:00:00,1354.2478,11,3,40450,0,1685,0
40451,2019-08-15 12:00:00,1334.1376,12,3,40451,0,1685,0
40452,2019-08-15 13:00:00,1329.0568,13,3,40452,0,1685,0
40453,2019-08-15 14:00:00,1313.7601,14,3,40453,0,1685,0
40454,2019-08-15 15:00:00,1300.3963,15,3,40454,0,1685,0
40455,2019-08-15 16:00:00,1220.3866,16,3,40455,0,1685,0
40456,2019-08-15 17:00:00,1176.3167,17,3,40456,0,1685,0
40457,2019-08-15 18:00:00,1178.5983,18,3,40457,0,1685,0
40458,2019-08-15 19:00:00,1211.4052,19,3,40458,0,1685,0
40459,2019-08-15 20:00:00,1186.855,20,3,40459,0,1685,0
40460,2019-08-15 21:00:00,1111.4248,21,3,40460,0,1685,0
40461,2019-08-15 22:00:00,1071.1615,22,3,40461,0,1685,0
40462,2019-08-15 23:00:00,1023.8632,23,3,40462,0,1685,0
40463,2019-08-16 00:00:00,957.2906,0,4,40463,0,1686,0
40464,2019-08-16 01:00:00,955.1319,1,4,40464,0,1686,0
40465,2019-08-16 02:00:00,932.68,2,4,40465,0,1686,0
40466,2019-08-16 03:00:00,926.5139999999999,3,4,40466,0,1686,0
40467,2019-08-16 04:00:00,918.5329,4,4,40467,0,1686,0
40468,2019-08-16 05:00:00,956.2476,5,4,40468,0,1686,0
40469,2019-08-16 06:00:00,983.654,6,4,40469,0,1686,0
40470,2019-08-16 07:00:00,1096.7336,7,4,40470,0,1686,0
40471,2019-08-16 08:00:00,1244.6292999999996,8,4,40471,0,1686,0
40472,2019-08-16 09:00:00,1343.195,9,4,40472,0,1686,0
40473,2019-08-16 10:00:00,1418.9577000000004,10,4,40473,0,1686,0
40474,2019-08-16 11:00:00,1429.5458999999996,11,4,40474,0,1686,0
40475,2019-08-16 12:00:00,1402.672,12,4,40475,0,1686,0
40476,2019-08-16 13:00:00,1396.7043,13,4,40476,0,1686,0
40477,2019-08-16 14:00:00,1384.3127,14,4,40477,0,1686,0
40478,2019-08-16 15:00:00,1311.8389,15,4,40478,0,1686,0
40479,2019-08-16 16:00:00,1231.2699,16,4,40479,0,1686,0
40480,2019-08-16 17:00:00,1161.7887999999996,17,4,40480,0,1686,0
40481,2019-08-16 18:00:00,1176.3532,18,4,40481,0,1686,0
40482,2019-08-16 19:00:00,1203.5962,19,4,40482,0,1686,0
40483,2019-08-16 20:00:00,1158.2065,20,4,40483,0,1686,0
40484,2019-08-16 21:00:00,1094.9959,21,4,40484,0,1686,0
40485,2019-08-16 22:00:00,1058.5047,22,4,40485,0,1686,0
40486,2019-08-16 23:00:00,1008.2462,23,4,40486,0,1686,0
40487,2019-08-17 00:00:00,956.0454,0,5,40487,0,1687,0
40488,2019-08-17 01:00:00,929.7622,1,5,40488,0,1687,0
40489,2019-08-17 02:00:00,923.3367,2,5,40489,0,1687,0
40490,2019-08-17 03:00:00,908.449,3,5,40490,0,1687,0
40491,2019-08-17 04:00:00,908.6005,4,5,40491,0,1687,0
40492,2019-08-17 05:00:00,923.5563,5,5,40492,0,1687,0
40493,2019-08-17 06:00:00,905.3014,6,5,40493,0,1687,0
40494,2019-08-17 07:00:00,975.5656,7,5,40494,0,1687,0
40495,2019-08-17 08:00:00,1119.7054,8,5,40495,0,1687,0
40496,2019-08-17 09:00:00,1222.1149,9,5,40496,0,1687,0
40497,2019-08-17 10:00:00,1298.7967,10,5,40497,0,1687,0
40498,2019-08-17 11:00:00,1315.5226,11,5,40498,0,1687,0
40499,2019-08-17 12:00:00,1303.4594,12,5,40499,0,1687,0
40500,2019-08-17 13:00:00,1294.5339,13,5,40500,0,1687,0
40501,2019-08-17 14:00:00,1297.4606,14,5,40501,0,1687,0
40502,2019-08-17 15:00:00,1279.9774,15,5,40502,0,1687,0
40503,2019-08-17 16:00:00,1229.8861000000004,16,5,40503,0,1687,0
40504,2019-08-17 17:00:00,1189.9505,17,5,40504,0,1687,0
40505,2019-08-17 18:00:00,1215.4534,18,5,40505,0,1687,0
40506,2019-08-17 19:00:00,1273.3635,19,5,40506,0,1687,0
40507,2019-08-17 20:00:00,1255.2174,20,5,40507,0,1687,0
40508,2019-08-17 21:00:00,1197.0983,21,5,40508,0,1687,0
40509,2019-08-17 22:00:00,1138.7249000000004,22,5,40509,0,1687,0
40510,2019-08-17 23:00:00,1092.1201,23,5,40510,0,1687,0
40511,2019-08-18 00:00:00,1054.8197,0,6,40511,0,1688,0
40512,2019-08-18 01:00:00,1015.9265,1,6,40512,0,1688,0
40513,2019-08-18 02:00:00,987.5047,2,6,40513,0,1688,0
40514,2019-08-18 03:00:00,964.6533,3,6,40514,0,1688,0
40515,2019-08-18 04:00:00,918.9125,4,6,40515,0,1688,0
40516,2019-08-18 05:00:00,914.0989,5,6,40516,0,1688,0
40517,2019-08-18 06:00:00,868.3094000000001,6,6,40517,0,1688,0
40518,2019-08-18 07:00:00,896.3494000000002,7,6,40518,0,1688,0
40519,2019-08-18 08:00:00,974.2323,8,6,40519,0,1688,0
40520,2019-08-18 09:00:00,1035.6958,9,6,40520,0,1688,0
40521,2019-08-18 10:00:00,1124.4768,10,6,40521,0,1688,0
40522,2019-08-18 11:00:00,1176.1005,11,6,40522,0,1688,0
40523,2019-08-18 12:00:00,1180.2989,12,6,40523,0,1688,0
40524,2019-08-18 13:00:00,1227.8101,13,6,40524,0,1688,0
40525,2019-08-18 14:00:00,1217.0918,14,6,40525,0,1688,0
40526,2019-08-18 15:00:00,1214.7555,15,6,40526,0,1688,0
40527,2019-08-18 16:00:00,1202.428,16,6,40527,0,1688,0
40528,2019-08-18 17:00:00,1194.171,17,6,40528,0,1688,0
40529,2019-08-18 18:00:00,1242.4868,18,6,40529,0,1688,0
40530,2019-08-18 19:00:00,1325.7784,19,6,40530,0,1688,0
40531,2019-08-18 20:00:00,1319.1526,20,6,40531,0,1688,0
40532,2019-08-18 21:00:00,1304.1126,21,6,40532,0,1688,0
40533,2019-08-18 22:00:00,1264.0286,22,6,40533,0,1688,0
40534,2019-08-18 23:00:00,1168.5828,23,6,40534,0,1688,0
40535,2019-08-19 00:00:00,1104.5494,0,0,40535,0,1689,0
40536,2019-08-19 01:00:00,1079.0425,1,0,40536,0,1689,0
40537,2019-08-19 02:00:00,1039.4759,2,0,40537,0,1689,0
40538,2019-08-19 03:00:00,1027.1352,3,0,40538,0,1689,0
40539,2019-08-19 04:00:00,1009.1206,4,0,40539,0,1689,0
40540,2019-08-19 05:00:00,1053.1523,5,0,40540,0,1689,0
40541,2019-08-19 06:00:00,1051.2582,6,0,40541,0,1689,0
40542,2019-08-19 07:00:00,1180.2835,7,0,40542,0,1689,0
40543,2019-08-19 08:00:00,1356.5888000000002,8,0,40543,0,1689,0
40544,2019-08-19 09:00:00,1464.3488,9,0,40544,0,1689,0
40545,2019-08-19 10:00:00,1508.1073,10,0,40545,0,1689,0
40546,2019-08-19 11:00:00,1551.8441,11,0,40546,0,1689,0
40547,2019-08-19 12:00:00,1538.7857,12,0,40547,0,1689,0
40548,2019-08-19 13:00:00,1542.1992,13,0,40548,0,1689,0
40549,2019-08-19 14:00:00,1507.0766,14,0,40549,0,1689,0
40550,2019-08-19 15:00:00,1466.7455,15,0,40550,0,1689,0
40551,2019-08-19 16:00:00,1388.6853,16,0,40551,0,1689,0
40552,2019-08-19 17:00:00,1270.5294,17,0,40552,0,1689,0
40553,2019-08-19 18:00:00,1271.1580000000001,18,0,40553,0,1689,0
40554,2019-08-19 19:00:00,1339.5757999999996,19,0,40554,0,1689,0
40555,2019-08-19 20:00:00,1312.8657,20,0,40555,0,1689,0
40556,2019-08-19 21:00:00,1279.7816,21,0,40556,0,1689,0
40557,2019-08-19 22:00:00,1205.357,22,0,40557,0,1689,0
40558,2019-08-19 23:00:00,1153.6669,23,0,40558,0,1689,0
40559,2019-08-20 00:00:00,1093.9781,0,1,40559,0,1690,0
40560,2019-08-20 01:00:00,1061.2458,1,1,40560,0,1690,0
40561,2019-08-20 02:00:00,1027.0614,2,1,40561,0,1690,0
40562,2019-08-20 03:00:00,1011.5626,3,1,40562,0,1690,0
40563,2019-08-20 04:00:00,990.3846,4,1,40563,0,1690,0
40564,2019-08-20 05:00:00,1003.4499,5,1,40564,0,1690,0
40565,2019-08-20 06:00:00,1044.7134999999996,6,1,40565,0,1690,0
40566,2019-08-20 07:00:00,1165.3316,7,1,40566,0,1690,0
40567,2019-08-20 08:00:00,1332.0159,8,1,40567,0,1690,0
40568,2019-08-20 09:00:00,1423.9648,9,1,40568,0,1690,0
40569,2019-08-20 10:00:00,1500.6989999999998,10,1,40569,0,1690,0
40570,2019-08-20 11:00:00,1558.8151,11,1,40570,0,1690,0
40571,2019-08-20 12:00:00,1568.3436,12,1,40571,0,1690,0
40572,2019-08-20 13:00:00,1610.2094,13,1,40572,0,1690,0
40573,2019-08-20 14:00:00,1598.5686999999998,14,1,40573,0,1690,0
40574,2019-08-20 15:00:00,1585.0236000000002,15,1,40574,0,1690,0
40575,2019-08-20 16:00:00,1501.3576,16,1,40575,0,1690,0
40576,2019-08-20 17:00:00,1386.1276,17,1,40576,0,1690,0
40577,2019-08-20 18:00:00,1401.6477,18,1,40577,0,1690,0
40578,2019-08-20 19:00:00,1430.0353,19,1,40578,0,1690,0
40579,2019-08-20 20:00:00,1387.6532000000002,20,1,40579,0,1690,0
40580,2019-08-20 21:00:00,1347.7403,21,1,40580,0,1690,0
40581,2019-08-20 22:00:00,1270.9773,22,1,40581,0,1690,0
40582,2019-08-20 23:00:00,1202.3688,23,1,40582,0,1690,0
40583,2019-08-21 00:00:00,1134.6372,0,2,40583,0,1691,0
40584,2019-08-21 01:00:00,1077.9462,1,2,40584,0,1691,0
40585,2019-08-21 02:00:00,1040.8911,2,2,40585,0,1691,0
40586,2019-08-21 03:00:00,1026.9,3,2,40586,0,1691,0
40587,2019-08-21 04:00:00,1018.3584,4,2,40587,0,1691,0
40588,2019-08-21 05:00:00,1040.7981,5,2,40588,0,1691,0
40589,2019-08-21 06:00:00,1047.928,6,2,40589,0,1691,0
40590,2019-08-21 07:00:00,1156.7157000000002,7,2,40590,0,1691,0
40591,2019-08-21 08:00:00,1335.4446,8,2,40591,0,1691,0
40592,2019-08-21 09:00:00,1416.3447,9,2,40592,0,1691,0
40593,2019-08-21 10:00:00,1490.0671,10,2,40593,0,1691,0
40594,2019-08-21 11:00:00,1515.0216,11,2,40594,0,1691,0
40595,2019-08-21 12:00:00,1513.8102,12,2,40595,0,1691,0
40596,2019-08-21 13:00:00,1533.3411,13,2,40596,0,1691,0
40597,2019-08-21 14:00:00,1532.7856,14,2,40597,0,1691,0
40598,2019-08-21 15:00:00,1471.0446,15,2,40598,0,1691,0
40599,2019-08-21 16:00:00,1391.967,16,2,40599,0,1691,0
40600,2019-08-21 17:00:00,1288.4343,17,2,40600,0,1691,0
40601,2019-08-21 18:00:00,1295.7715,18,2,40601,0,1691,0
40602,2019-08-21 19:00:00,1339.5937,19,2,40602,0,1691,0
40603,2019-08-21 20:00:00,1315.6332,20,2,40603,0,1691,0
40604,2019-08-21 21:00:00,1267.4569,21,2,40604,0,1691,0
40605,2019-08-21 22:00:00,1215.2449,22,2,40605,0,1691,0
40606,2019-08-21 23:00:00,1160.3637,23,2,40606,0,1691,0
40607,2019-08-22 00:00:00,1083.7582,0,3,40607,0,1692,0
40608,2019-08-22 01:00:00,1051.517,1,3,40608,0,1692,0
40609,2019-08-22 02:00:00,1025.2679,2,3,40609,0,1692,0
40610,2019-08-22 03:00:00,1009.3946,3,3,40610,0,1692,0
40611,2019-08-22 04:00:00,999.6562,4,3,40611,0,1692,0
40612,2019-08-22 05:00:00,1035.9608,5,3,40612,0,1692,0
40613,2019-08-22 06:00:00,1054.7734,6,3,40613,0,1692,0
40614,2019-08-22 07:00:00,1185.0451,7,3,40614,0,1692,0
40615,2019-08-22 08:00:00,1355.5469999999998,8,3,40615,0,1692,0
40616,2019-08-22 09:00:00,1430.6215000000002,9,3,40616,0,1692,0
40617,2019-08-22 10:00:00,1502.156,10,3,40617,0,1692,0
40618,2019-08-22 11:00:00,1540.6563999999996,11,3,40618,0,1692,0
40619,2019-08-22 12:00:00,1556.7856,12,3,40619,0,1692,0
40620,2019-08-22 13:00:00,1583.6461,13,3,40620,0,1692,0
40621,2019-08-22 14:00:00,1597.9379,14,3,40621,0,1692,0
40622,2019-08-22 15:00:00,1536.1985,15,3,40622,0,1692,0
40623,2019-08-22 16:00:00,1469.1662,16,3,40623,0,1692,0
40624,2019-08-22 17:00:00,1371.9880999999998,17,3,40624,0,1692,0
40625,2019-08-22 18:00:00,1369.5991,18,3,40625,0,1692,0
40626,2019-08-22 19:00:00,1425.6048,19,3,40626,0,1692,0
40627,2019-08-22 20:00:00,1397.497,20,3,40627,0,1692,0
40628,2019-08-22 21:00:00,1371.33,21,3,40628,0,1692,0
40629,2019-08-22 22:00:00,1287.4443,22,3,40629,0,1692,0
40630,2019-08-22 23:00:00,1226.9213,23,3,40630,0,1692,0
40631,2019-08-23 00:00:00,1159.9709,0,4,40631,0,1693,0
40632,2019-08-23 01:00:00,1122.2938,1,4,40632,0,1693,0
40633,2019-08-23 02:00:00,1074.8576,2,4,40633,0,1693,0
40634,2019-08-23 03:00:00,1037.289,3,4,40634,0,1693,0
40635,2019-08-23 04:00:00,1040.6822000000002,4,4,40635,0,1693,0
40636,2019-08-23 05:00:00,1055.9823,5,4,40636,0,1693,0
40637,2019-08-23 06:00:00,1072.1309,6,4,40637,0,1693,0
40638,2019-08-23 07:00:00,1204.4878,7,4,40638,0,1693,0
40639,2019-08-23 08:00:00,1368.1173,8,4,40639,0,1693,0
40640,2019-08-23 09:00:00,1467.1259,9,4,40640,0,1693,0
40641,2019-08-23 10:00:00,1540.7073,10,4,40641,0,1693,0
40642,2019-08-23 11:00:00,1600.2845,11,4,40642,0,1693,0
40643,2019-08-23 12:00:00,1583.1339,12,4,40643,0,1693,0
40644,2019-08-23 13:00:00,1594.7299,13,4,40644,0,1693,0
40645,2019-08-23 14:00:00,1616.0452,14,4,40645,0,1693,0
40646,2019-08-23 15:00:00,1571.9115,15,4,40646,0,1693,0
40647,2019-08-23 16:00:00,1484.9019,16,4,40647,0,1693,0
40648,2019-08-23 17:00:00,1380.2791,17,4,40648,0,1693,0
40649,2019-08-23 18:00:00,1352.9258000000002,18,4,40649,0,1693,0
40650,2019-08-23 19:00:00,1411.899,19,4,40650,0,1693,0
40651,2019-08-23 20:00:00,1372.6491,20,4,40651,0,1693,0
40652,2019-08-23 21:00:00,1332.3022,21,4,40652,0,1693,0
40653,2019-08-23 22:00:00,1285.3039,22,4,40653,0,1693,0
40654,2019-08-23 23:00:00,1201.4961,23,4,40654,0,1693,0
40655,2019-08-24 00:00:00,1156.5826,0,5,40655,0,1694,0
40656,2019-08-24 01:00:00,1106.4841,1,5,40656,0,1694,0
40657,2019-08-24 02:00:00,1079.6604,2,5,40657,0,1694,0
40658,2019-08-24 03:00:00,1052.3479,3,5,40658,0,1694,0
40659,2019-08-24 04:00:00,1037.7647,4,5,40659,0,1694,0
40660,2019-08-24 05:00:00,1047.9264,5,5,40660,0,1694,0
40661,2019-08-24 06:00:00,1026.595,6,5,40661,0,1694,0
40662,2019-08-24 07:00:00,1080.2742,7,5,40662,0,1694,0
40663,2019-08-24 08:00:00,1175.4676,8,5,40663,0,1694,0
40664,2019-08-24 09:00:00,1250.222,9,5,40664,0,1694,0
40665,2019-08-24 10:00:00,1304.7199,10,5,40665,0,1694,0
40666,2019-08-24 11:00:00,1324.6369000000002,11,5,40666,0,1694,0
40667,2019-08-24 12:00:00,1313.8029,12,5,40667,0,1694,0
